"INDICATOR","HFAMDB_389"

"HFAMDB_389","Infectious and parasitic diseases, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"MDA","","TOTAL","ALL","1999","661"
"MDA","","TOTAL","ALL","2000","734"
"MDA","","TOTAL","ALL","2001","628"
"MDA","","TOTAL","ALL","2002","678"
"MDA","","TOTAL","ALL","2003","683"
"MDA","","TOTAL","ALL","2004","732"
"MDA","","TOTAL","ALL","2005","789"
"MDA","","TOTAL","ALL","2006","740"
"MDA","","TOTAL","ALL","2007","746"
"MDA","","TOTAL","ALL","2008","714"
"MDA","","TOTAL","ALL","2009","712"
"MDA","","TOTAL","ALL","2010","675"
"MDA","","TOTAL","ALL","2011","604"
"MDA","","TOTAL","ALL","2012","541"
"MDA","","TOTAL","ALL","2013","437"
"MDA","","TOTAL","ALL","2014","471"
"MDA","","TOTAL","ALL","2015","438"
"MDA","","TOTAL","ALL","2016","427"
"MDA","","TOTAL","ALL","2017","386"
"MDA","","TOTAL","ALL","2018","388"
"MKD","","TOTAL","ALL","1991","266"
"MKD","","TOTAL","ALL","1992","298"
"MKD","","TOTAL","ALL","1993","261"
"MKD","","TOTAL","ALL","1994","256"
"MKD","","TOTAL","ALL","1995","244"
"MKD","","TOTAL","ALL","1996","175"
"MKD","","TOTAL","ALL","1997","191"
"MKD","","TOTAL","ALL","1998","187"
"MKD","","TOTAL","ALL","1999","181"
"MKD","","TOTAL","ALL","2000","162"
"MKD","","TOTAL","ALL","2001","147"
"MKD","","TOTAL","ALL","2002","137"
"MKD","","TOTAL","ALL","2003","145"
"MKD","","TOTAL","ALL","2004","125"
"MKD","","TOTAL","ALL","2005","100"
"MKD","","TOTAL","ALL","2006","91"
"MKD","","TOTAL","ALL","2007","92"
"MKD","","TOTAL","ALL","2008","81"
"MKD","","TOTAL","ALL","2009","53"
"MKD","","TOTAL","ALL","2010","62"
"MKD","","TOTAL","ALL","2011","51"
"MKD","","TOTAL","ALL","2012","76"
"MKD","","TOTAL","ALL","2013","50"
"MLT","","TOTAL","ALL","1968","21"
"MLT","","TOTAL","ALL","1969","33"
"MLT","","TOTAL","ALL","1970","27"
"MLT","","TOTAL","ALL","1971","24"
"MLT","","TOTAL","ALL","1972","15"
"MLT","","TOTAL","ALL","1973","22"
"MLT","","TOTAL","ALL","1974","25"
"MLT","","TOTAL","ALL","1975","23"
"MLT","","TOTAL","ALL","1976","19"
"MLT","","TOTAL","ALL","1977","21"
"MLT","","TOTAL","ALL","1978","22"
"MLT","","TOTAL","ALL","1979","19"
"MLT","","TOTAL","ALL","1980","17"
"MLT","","TOTAL","ALL","1981","10"
"MLT","","TOTAL","ALL","1982","14"
"MLT","","TOTAL","ALL","1983","13"
"MLT","","TOTAL","ALL","1984","2"
"MLT","","TOTAL","ALL","1985","4"
"MLT","","TOTAL","ALL","1986","16"
"MLT","","TOTAL","ALL","1987","17"
"MLT","","TOTAL","ALL","1988","30"
"MLT","","TOTAL","ALL","1989","18"
"MLT","","TOTAL","ALL","1990","27"
"MLT","","TOTAL","ALL","1991","15"
"MLT","","TOTAL","ALL","1992","20"
"MLT","","TOTAL","ALL","1993","35"
"MLT","","TOTAL","ALL","1994","16"
"MLT","","TOTAL","ALL","1995","23"
"MLT","","TOTAL","ALL","1996","22"
"MLT","","TOTAL","ALL","1997","19"
"MLT","","TOTAL","ALL","1998","25"
"MLT","","TOTAL","ALL","1999","27"
"MLT","","TOTAL","ALL","2000","24"
"MLT","","TOTAL","ALL","2001","12"
"MLT","","TOTAL","ALL","2002","18"
"MLT","","TOTAL","ALL","2003","16"
"MLT","","TOTAL","ALL","2004","13"
"MLT","","TOTAL","ALL","2005","15"
"MLT","","TOTAL","ALL","2006","19"
"MLT","","TOTAL","ALL","2007","22"
"MLT","","TOTAL","ALL","2008","15"
"MLT","","TOTAL","ALL","2009","10"
"MLT","","TOTAL","ALL","2010","5"
"MLT","","TOTAL","ALL","2011","25"
"MLT","","TOTAL","ALL","2012","25"
"MLT","","TOTAL","ALL","2013","24"
"MLT","","TOTAL","ALL","2014","25"
"MLT","","TOTAL","ALL","2015","22"
"MLT","","TOTAL","ALL","2016","36"
"MNE","","TOTAL","ALL","2000","12"
"MNE","","TOTAL","ALL","2001","10"
"MNE","","TOTAL","ALL","2002","8"
"MNE","","TOTAL","ALL","2003","18"
"MNE","","TOTAL","ALL","2004","12"
"MNE","","TOTAL","ALL","2005","12"
"MNE","","TOTAL","ALL","2006","12"
"MNE","","TOTAL","ALL","2007","13"
"MNE","","TOTAL","ALL","2008","7"
"MNE","","TOTAL","ALL","2009","6"
"NLD","","TOTAL","ALL","1969","860"
"NLD","","TOTAL","ALL","1970","828"
"NLD","","TOTAL","ALL","1971","883"
"NLD","","TOTAL","ALL","1972","831"
"NLD","","TOTAL","ALL","1973","756"
"NLD","","TOTAL","ALL","1974","736"
"NLD","","TOTAL","ALL","1975","756"
"NLD","","TOTAL","ALL","1976","624"
"NLD","","TOTAL","ALL","1977","590"
"NLD","","TOTAL","ALL","1978","578"
"NLD","","TOTAL","ALL","1979","573"
"NLD","","TOTAL","ALL","1980","617"
"NLD","","TOTAL","ALL","1981","583"
"NLD","","TOTAL","ALL","1982","629"
"NLD","","TOTAL","ALL","1983","638"
"NLD","","TOTAL","ALL","1984","640"
"NLD","","TOTAL","ALL","1985","626"
"NLD","","TOTAL","ALL","1986","717"
"NLD","","TOTAL","ALL","1987","674"
"NLD","","TOTAL","ALL","1988","655"
"NLD","","TOTAL","ALL","1989","785"
"NLD","","TOTAL","ALL","1990","833"
"NLD","","TOTAL","ALL","1991","906"
"NLD","","TOTAL","ALL","1992","927"
"NLD","","TOTAL","ALL","1993","1150"
"NLD","","TOTAL","ALL","1994","1034"
"NLD","","TOTAL","ALL","1995","1173"
"NLD","","TOTAL","ALL","1996","1601"
"NLD","","TOTAL","ALL","1997","1452"
"NLD","","TOTAL","ALL","1998","1511"
"NLD","","TOTAL","ALL","1999","1634"
"NLD","","TOTAL","ALL","2000","1630"
"NLD","","TOTAL","ALL","2001","1648"
"NLD","","TOTAL","ALL","2002","1739"
"NLD","","TOTAL","ALL","2003","1892"
"NLD","","TOTAL","ALL","2004","1869"
"NLD","","TOTAL","ALL","2005","1830"
"NLD","","TOTAL","ALL","2006","1925"
"NLD","","TOTAL","ALL","2007","1848"
"NLD","","TOTAL","ALL","2008","2013"
"NLD","","TOTAL","ALL","2009","2022"
"NLD","","TOTAL","ALL","2010","2104"
"NLD","","TOTAL","ALL","2011","2104"
"NLD","","TOTAL","ALL","2012","2231"
"NLD","","TOTAL","ALL","2013","3183"
"NLD","","TOTAL","ALL","2014","3104"
"NLD","","TOTAL","ALL","2015","3493"
"NLD","","TOTAL","ALL","2016","3054"
"NLD","","TOTAL","ALL","2017","3132"
"NOR","","TOTAL","ALL","1969","360"
"NOR","","TOTAL","ALL","1970","304"
"NOR","","TOTAL","ALL","1971","275"
"NOR","","TOTAL","ALL","1972","354"
"NOR","","TOTAL","ALL","1973","308"
"NOR","","TOTAL","ALL","1974","277"
"NOR","","TOTAL","ALL","1975","351"
"NOR","","TOTAL","ALL","1976","287"
"NOR","","TOTAL","ALL","1977","297"
"NOR","","TOTAL","ALL","1978","290"
"NOR","","TOTAL","ALL","1979","319"
"NOR","","TOTAL","ALL","1980","300"
"NOR","","TOTAL","ALL","1981","293"
"NOR","","TOTAL","ALL","1982","305"
"NOR","","TOTAL","ALL","1983","285"
"NOR","","TOTAL","ALL","1984","262"
"NOR","","TOTAL","ALL","1985","310"
"NOR","","TOTAL","ALL","1986","279"
"NOR","","TOTAL","ALL","1987","315"
"NOR","","TOTAL","ALL","1988","309"
"NOR","","TOTAL","ALL","1989","300"
"NOR","","TOTAL","ALL","1990","308"
"NOR","","TOTAL","ALL","1991","267"
"NOR","","TOTAL","ALL","1992","281"
"NOR","","TOTAL","ALL","1993","320"
"NOR","","TOTAL","ALL","1994","359"
"NOR","","TOTAL","ALL","1995","406"
"NOR","","TOTAL","ALL","1996","436"
"NOR","","TOTAL","ALL","1997","443"
"NOR","","TOTAL","ALL","1998","487"
"NOR","","TOTAL","ALL","1999","534"
"NOR","","TOTAL","ALL","2000","538"
"NOR","","TOTAL","ALL","2001","521"
"NOR","","TOTAL","ALL","2002","585"
"NOR","","TOTAL","ALL","2003","609"
"NOR","","TOTAL","ALL","2004","590"
"NOR","","TOTAL","ALL","2005","793"
"NOR","","TOTAL","ALL","2006","741"
"NOR","","TOTAL","ALL","2007","835"
"NOR","","TOTAL","ALL","2008","914"
"NOR","","TOTAL","ALL","2009","949"
"NOR","","TOTAL","ALL","2010","941"
"NOR","","TOTAL","ALL","2011","954"
"NOR","","TOTAL","ALL","2012","1021"
"NOR","","TOTAL","ALL","2013","978"
"NOR","","TOTAL","ALL","2014","914"
"NOR","","TOTAL","ALL","2015","944"
"NOR","","TOTAL","ALL","2016","855"
"POL","","TOTAL","ALL","1969","12514"
"POL","","TOTAL","ALL","1970","10478"
"POL","","TOTAL","ALL","1971","10083"
"POL","","TOTAL","ALL","1972","8296"
"POL","","TOTAL","ALL","1973","7547"
"POL","","TOTAL","ALL","1974","6442"
"POL","","TOTAL","ALL","1975","6444"
"POL","","TOTAL","ALL","1976","6417"
"POL","","TOTAL","ALL","1977","6439"
"POL","","TOTAL","ALL","1978","6113"
"POL","","TOTAL","ALL","1979","5704"
"POL","","TOTAL","ALL","1980","5647"
"POL","","TOTAL","ALL","1981","4991"
"POL","","TOTAL","ALL","1982","4714"
"POL","","TOTAL","ALL","1983","4576"
"POL","","TOTAL","ALL","1984","4224"
"POL","","TOTAL","ALL","1985","4156"
"POL","","TOTAL","ALL","1986","3601"
"POL","","TOTAL","ALL","1987","3368"
"POL","","TOTAL","ALL","1988","3253"
"POL","","TOTAL","ALL","1989","3138"
"POL","","TOTAL","ALL","1990","3075"
"POL","","TOTAL","ALL","1991","2972"
"POL","","TOTAL","ALL","1992","2883"
"POL","","TOTAL","ALL","1993","2767"
"POL","","TOTAL","ALL","1994","2618"
"POL","","TOTAL","ALL","1995","2456"
"POL","","TOTAL","ALL","1996","2294"
"POL","","TOTAL","ALL","1999","2283"
"POL","","TOTAL","ALL","2000","2430"
"POL","","TOTAL","ALL","2001","2313"
"POL","","TOTAL","ALL","2002","2387"
"POL","","TOTAL","ALL","2003","2392"
"POL","","TOTAL","ALL","2004","2231"
"POL","","TOTAL","ALL","2005","2316"
"POL","","TOTAL","ALL","2006","2345"
"POL","","TOTAL","ALL","2007","2274"
"POL","","TOTAL","ALL","2008","2708"
"POL","","TOTAL","ALL","2009","2783"
"POL","","TOTAL","ALL","2010","2806"
"POL","","TOTAL","ALL","2011","3091"
"POL","","TOTAL","ALL","2012","2567"
"POL","","TOTAL","ALL","2013","1963"
"POL","","TOTAL","ALL","2014","1923"
"POL","","TOTAL","ALL","2015","1915"
"POL","","TOTAL","ALL","2016","1930"
"POL","","TOTAL","ALL","2017","1931"
"PRT","","TOTAL","ALL","1971","5065"
"PRT","","TOTAL","ALL","1972","3275"
"PRT","","TOTAL","ALL","1973","4021"
"PRT","","TOTAL","ALL","1974","2564"
"PRT","","TOTAL","ALL","1975","2188"
"PRT","","TOTAL","ALL","1976","2123"
"PRT","","TOTAL","ALL","1977","2121"
"PRT","","TOTAL","ALL","1978","1880"
"PRT","","TOTAL","ALL","1979","1578"
"PRT","","TOTAL","ALL","1980","1434"
"PRT","","TOTAL","ALL","1981","1283"
"PRT","","TOTAL","ALL","1982","1133"
"PRT","","TOTAL","ALL","1983","1089"
"PRT","","TOTAL","ALL","1984","984"
"PRT","","TOTAL","ALL","1985","940"
"PRT","","TOTAL","ALL","1986","878"
"PRT","","TOTAL","ALL","1987","762"
"PRT","","TOTAL","ALL","1988","851"
"PRT","","TOTAL","ALL","1989","842"
"PRT","","TOTAL","ALL","1990","782"
"PRT","","TOTAL","ALL","1991","826"
"PRT","","TOTAL","ALL","1992","743"
"PRT","","TOTAL","ALL","1993","1025"
"PRT","","TOTAL","ALL","1994","841"
"PRT","","TOTAL","ALL","1995","1010"
"PRT","","TOTAL","ALL","1996","1136"
"PRT","","TOTAL","ALL","1997","1222"
"PRT","","TOTAL","ALL","1998","2219"
"PRT","","TOTAL","ALL","1999","2413"
"PRT","","TOTAL","ALL","2000","2325"
"PRT","","TOTAL","ALL","2001","1039"
"PRT","","TOTAL","ALL","2002","2041"
"PRT","","TOTAL","ALL","2003","2365"
"PRT","","TOTAL","ALL","2004","2045"
"PRT","","TOTAL","ALL","2007","2462"
"PRT","","TOTAL","ALL","2008","2652"
"PRT","","TOTAL","ALL","2009","2621"
"PRT","","TOTAL","ALL","2010","2667"
"PRT","","TOTAL","ALL","2011","2276"
"PRT","","TOTAL","ALL","2012","2351"
"PRT","","TOTAL","ALL","2013","2438"
"PRT","","TOTAL","ALL","2014","2220"
"PRT","","TOTAL","ALL","2015","1993"
"PRT","","TOTAL","ALL","2016","2002"
"PRT","","TOTAL","ALL","2017","2024"
"ROU","","TOTAL","ALL","1969","8838"
"ROU","","TOTAL","ALL","1970","7732"
"ROU","","TOTAL","ALL","1971","6472"
"ROU","","TOTAL","ALL","1972","5525"
"ROU","","TOTAL","ALL","1973","4242"
"ROU","","TOTAL","ALL","1974","3783"
"ROU","","TOTAL","ALL","1975","3446"
"ROU","","TOTAL","ALL","1976","2768"
"ROU","","TOTAL","ALL","1977","2847"
"ROU","","TOTAL","ALL","1978","2477"
"ROU","","TOTAL","ALL","1980","2401"
"ROU","","TOTAL","ALL","1981","2326"
"ROU","","TOTAL","ALL","1982","2565"
"ROU","","TOTAL","ALL","1983","2028"
"ROU","","TOTAL","ALL","1984","1907"
"ROU","","TOTAL","ALL","1985","2173"
"ROU","","TOTAL","ALL","1986","2369"
"ROU","","TOTAL","ALL","1987","2778"
"ROU","","TOTAL","ALL","1988","2541"
"ROU","","TOTAL","ALL","1989","2699"
"ROU","","TOTAL","ALL","1990","2761"
"ROU","","TOTAL","ALL","1991","2563"
"ROU","","TOTAL","ALL","1992","2822"
"ROU","","TOTAL","ALL","1993","3129"
"ROU","","TOTAL","ALL","1994","3135"
"ROU","","TOTAL","ALL","1995","3199"
"ROU","","TOTAL","ALL","1996","3348"
"ROU","","TOTAL","ALL","1997","3383"
"ROU","","TOTAL","ALL","1998","3067"
"ROU","","TOTAL","ALL","1999","3236"
"ROU","","TOTAL","ALL","2000","3171"
"ROU","","TOTAL","ALL","2001","3451"
"ROU","","TOTAL","ALL","2002","3273"
"ROU","","TOTAL","ALL","2003","3056"
"ROU","","TOTAL","ALL","2004","2900"
"ROU","","TOTAL","ALL","2005","2589"
"ROU","","TOTAL","ALL","2006","2512"
"ROU","","TOTAL","ALL","2007","2375"
"ROU","","TOTAL","ALL","2008","2485"
"ROU","","TOTAL","ALL","2009","2357"
"ROU","","TOTAL","ALL","2010","2474"
"ROU","","TOTAL","ALL","2011","2233"
"ROU","","TOTAL","ALL","2012","2396"
"ROU","","TOTAL","ALL","2013","2361"
"ROU","","TOTAL","ALL","2014","2672"
"ROU","","TOTAL","ALL","2015","2733"
"ROU","","TOTAL","ALL","2016","3131"
"ROU","","TOTAL","ALL","2017","3314"
"RUS","","TOTAL","ALL","1980","29388"
"RUS","","TOTAL","ALL","1981","27597"
"RUS","","TOTAL","ALL","1982","25854"
"RUS","","TOTAL","ALL","1983","25499"
"RUS","","TOTAL","ALL","1984","26102"
"RUS","","TOTAL","ALL","1985","24762"
"RUS","","TOTAL","ALL","1986","20691"
"RUS","","TOTAL","ALL","1987","20068"
"RUS","","TOTAL","ALL","1988","19587"
"RUS","","TOTAL","ALL","1989","18721"
"RUS","","TOTAL","ALL","1990","17942"
"RUS","","TOTAL","ALL","1991","17820"
"RUS","","TOTAL","ALL","1992","19466"
"RUS","","TOTAL","ALL","1993","25484"
"RUS","","TOTAL","ALL","1994","29475"
"RUS","","TOTAL","ALL","1995","30499"
"RUS","","TOTAL","ALL","1996","31236"
"RUS","","TOTAL","ALL","1997","30099"
"RUS","","TOTAL","ALL","1998","27796"
"RUS","","TOTAL","ALL","1999","35685"
"RUS","","TOTAL","ALL","2000","36214"
"RUS","","TOTAL","ALL","2001","35273"
"RUS","","TOTAL","ALL","2002","36931"
"RUS","","TOTAL","ALL","2003","37152"
"RUS","","TOTAL","ALL","2004","37030"
"RUS","","TOTAL","ALL","2005","38996"
"RUS","","TOTAL","ALL","2006","35738"
"RUS","","TOTAL","ALL","2007","34416"
"RUS","","TOTAL","ALL","2008","34540"
"RUS","","TOTAL","ALL","2009","34103"
"RUS","","TOTAL","ALL","2010","33609"
"RUS","","TOTAL","ALL","2011","33672"
"RUS","","TOTAL","ALL","2012","32084"
"RUS","","TOTAL","ALL","2013","31807"
"RUS","","TOTAL","ALL","2014","32103"
"SMR","","TOTAL","ALL","1995","0"
"SMR","","TOTAL","ALL","1996","0"
"SMR","","TOTAL","ALL","1997","0"
"SMR","","TOTAL","ALL","1998","0"
"SMR","","TOTAL","ALL","1999","0"
"SMR","","TOTAL","ALL","2000","0"
"SMR","","TOTAL","ALL","2002","0"
"SMR","","TOTAL","ALL","2005","0"
"SMR","","TOTAL","ALL","2011","2"
"SMR","","TOTAL","ALL","2012","4"
"SMR","","TOTAL","ALL","2013","2"
"SMR","","TOTAL","ALL","2014","0"
"SMR","","TOTAL","ALL","2015","0"
"SRB","","TOTAL","ALL","1998","576"
"SRB","","TOTAL","ALL","1999","566"
"SRB","","TOTAL","ALL","2000","578"
"SRB","","TOTAL","ALL","2001","512"
"SRB","","TOTAL","ALL","2002","540"
"SRB","","TOTAL","ALL","2003","559"
"SRB","","TOTAL","ALL","2004","517"
"SRB","","TOTAL","ALL","2005","546"
"SRB","","TOTAL","ALL","2006","451"
"SRB","","TOTAL","ALL","2007","436"
"SRB","","TOTAL","ALL","2008","394"
"SRB","","TOTAL","ALL","2009","412"
"SRB","","TOTAL","ALL","2010","441"
"SRB","","TOTAL","ALL","2011","438"
"SRB","","TOTAL","ALL","2012","454"
"SRB","","TOTAL","ALL","2013","583"
"SRB","","TOTAL","ALL","2014","555"
"SRB","","TOTAL","ALL","2015","592"
"SRB","","TOTAL","ALL","2016","575"
"SRB","","TOTAL","ALL","2017","577"
"SVK","","TOTAL","ALL","1992","210"
"SVK","","TOTAL","ALL","1993","201"
"SVK","","TOTAL","ALL","1994","219"
"SVK","","TOTAL","ALL","1995","184"
"SVK","","TOTAL","ALL","1996","188"
"SVK","","TOTAL","ALL","1997","192"
"SVK","","TOTAL","ALL","1998","120"
"SVK","","TOTAL","ALL","1999","142"
"SVK","","TOTAL","ALL","2000","168"
"SVK","","TOTAL","ALL","2001","186"
"SVK","","TOTAL","ALL","2002","201"
"SVK","","TOTAL","ALL","2003","262"
"SVK","","TOTAL","ALL","2004","234"
"SVK","","TOTAL","ALL","2005","231"
"SVK","","TOTAL","ALL","2006","283"
"SVK","","TOTAL","ALL","2007","297"
"SVK","","TOTAL","ALL","2008","314"
"SVK","","TOTAL","ALL","2009","356"
"SVK","","TOTAL","ALL","2010","373"
"SVK","","TOTAL","ALL","2012","186"
"SVK","","TOTAL","ALL","2013","333"
"SVK","","TOTAL","ALL","2014","368"
"SVN","","TOTAL","ALL","1985","146"
"SVN","","TOTAL","ALL","1986","130"
"SVN","","TOTAL","ALL","1987","156"
"SVN","","TOTAL","ALL","1988","143"
"SVN","","TOTAL","ALL","1989","175"
"SVN","","TOTAL","ALL","1990","121"
"SVN","","TOTAL","ALL","1991","127"
"SVN","","TOTAL","ALL","1992","136"
"SVN","","TOTAL","ALL","1993","108"
"SVN","","TOTAL","ALL","1994","76"
"SVN","","TOTAL","ALL","1995","93"
"SVN","","TOTAL","ALL","1996","92"
"SVN","","TOTAL","ALL","1997","90"
"SVN","","TOTAL","ALL","1998","123"
"SVN","","TOTAL","ALL","1999","95"
"SVN","","TOTAL","ALL","2000","101"
"SVN","","TOTAL","ALL","2001","124"
"SVN","","TOTAL","ALL","2002","106"
"SVN","","TOTAL","ALL","2003","106"
"SVN","","TOTAL","ALL","2004","98"
"SVN","","TOTAL","ALL","2005","202"
"SVN","","TOTAL","ALL","2006","151"
"SVN","","TOTAL","ALL","2007","165"
"SVN","","TOTAL","ALL","2008","142"
"SVN","","TOTAL","ALL","2009","93"
"SVN","","TOTAL","ALL","2010","84"
"SVN","","TOTAL","ALL","2011","74"
"SVN","","TOTAL","ALL","2012","106"
"SVN","","TOTAL","ALL","2013","108"
"SVN","","TOTAL","ALL","2014","146"
"SVN","","TOTAL","ALL","2015","152"
"SVN","","TOTAL","ALL","2016","130"
"SVN","","TOTAL","ALL","2017","113"
"SWE","","TOTAL","ALL","1969","767"
"SWE","","TOTAL","ALL","1970","744"
"SWE","","TOTAL","ALL","1971","673"
"SWE","","TOTAL","ALL","1972","599"
"SWE","","TOTAL","ALL","1973","614"
"SWE","","TOTAL","ALL","1974","671"
"SWE","","TOTAL","ALL","1975","670"
"SWE","","TOTAL","ALL","1976","653"
"SWE","","TOTAL","ALL","1977","609"
"SWE","","TOTAL","ALL","1978","557"
"SWE","","TOTAL","ALL","1979","568"
"SWE","","TOTAL","ALL","1980","579"
"SWE","","TOTAL","ALL","1981","611"
"SWE","","TOTAL","ALL","1982","549"
"SWE","","TOTAL","ALL","1983","599"
"SWE","","TOTAL","ALL","1984","545"
"SWE","","TOTAL","ALL","1985","662"
"SWE","","TOTAL","ALL","1986","665"
"SWE","","TOTAL","ALL","1987","513"
"SWE","","TOTAL","ALL","1988","703"
"SWE","","TOTAL","ALL","1989","613"
"SWE","","TOTAL","ALL","1990","626"
"SWE","","TOTAL","ALL","1991","628"
"SWE","","TOTAL","ALL","1992","714"
"SWE","","TOTAL","ALL","1993","768"
"SWE","","TOTAL","ALL","1994","660"
"SWE","","TOTAL","ALL","1995","763"
"SWE","","TOTAL","ALL","1996","876"
"SWE","","TOTAL","ALL","1997","861"
"SWE","","TOTAL","ALL","1998","941"
"SWE","","TOTAL","ALL","1999","1082"
"SWE","","TOTAL","ALL","2000","1007"
"SWE","","TOTAL","ALL","2001","1106"
"SWE","","TOTAL","ALL","2002","1260"
"SWE","","TOTAL","ALL","2003","1250"
"SWE","","TOTAL","ALL","2004","1155"
"SWE","","TOTAL","ALL","2005","1385"
"SWE","","TOTAL","ALL","2006","1385"
"SWE","","TOTAL","ALL","2007","1623"
"SWE","","TOTAL","ALL","2008","1696"
"SWE","","TOTAL","ALL","2009","1924"
"SWE","","TOTAL","ALL","2010","1964"
"SWE","","TOTAL","ALL","2011","2048"
"SWE","","TOTAL","ALL","2012","2210"
"SWE","","TOTAL","ALL","2013","2280"
"SWE","","TOTAL","ALL","2014","2114"
"SWE","","TOTAL","ALL","2015","2305"
"SWE","","TOTAL","ALL","2016","2025"
"SWE","","TOTAL","ALL","2017","2112"
"TJK","","TOTAL","ALL","1981","5825"
"TJK","","TOTAL","ALL","1982","5627"
"TJK","","TOTAL","ALL","1985","4579"
"TJK","","TOTAL","ALL","1986","3573"
"TJK","","TOTAL","ALL","1987","3811"
"TJK","","TOTAL","ALL","1988","4406"
"TJK","","TOTAL","ALL","1989","4262"
"TJK","","TOTAL","ALL","1990","4022"
"TJK","","TOTAL","ALL","1991","4654"
"TJK","","TOTAL","ALL","1992","5745"
"TJK","","TOTAL","ALL","1993","7235"
"TJK","","TOTAL","ALL","1994","5256"
"TJK","","TOTAL","ALL","1995","3732"
"TJK","","TOTAL","ALL","1996","3423"
"TJK","","TOTAL","ALL","1997","3143"
"TJK","","TOTAL","ALL","1998","2266"
"TJK","","TOTAL","ALL","1999","2031"
"TJK","","TOTAL","ALL","2000","1829"
"TJK","","TOTAL","ALL","2001","1929"
"TJK","","TOTAL","ALL","2002","1708"
"TJK","","TOTAL","ALL","2003","1596"
"TJK","","TOTAL","ALL","2004","1255"
"TJK","","TOTAL","ALL","2005","1339"
"TKM","","TOTAL","ALL","1981","2150"
"TKM","","TOTAL","ALL","1982","1957"
"TKM","","TOTAL","ALL","1985","2579"
"TKM","","TOTAL","ALL","1986","2861"
"TKM","","TOTAL","ALL","1987","2939"
"TKM","","TOTAL","ALL","1988","3249"
"TKM","","TOTAL","ALL","1989","2874"
"TKM","","TOTAL","ALL","1990","2492"
"TKM","","TOTAL","ALL","1991","2520"
"TKM","","TOTAL","ALL","1992","2293"
"TKM","","TOTAL","ALL","1993","2967"
"TKM","","TOTAL","ALL","1994","3064"
"TKM","","TOTAL","ALL","1995","3192"
"TKM","","TOTAL","ALL","1996","2966"
"TKM","","TOTAL","ALL","1997","2640"
"TKM","","TOTAL","ALL","1998","2222"
"TKM","","TOTAL","ALL","1999","1675"
"TKM","","TOTAL","ALL","2000","1631"
"TKM","","TOTAL","ALL","2001","1555"
"TKM","","TOTAL","ALL","2002","1171"
"TKM","","TOTAL","ALL","2003","1082"
"TKM","","TOTAL","ALL","2004","1019"
"TKM","","TOTAL","ALL","2005","1030"
"TKM","","TOTAL","ALL","2006","894"
"TKM","","TOTAL","ALL","2007","917"
"TKM","","TOTAL","ALL","2008","919"
"TKM","","TOTAL","ALL","2009","1055"
"TKM","","TOTAL","ALL","2010","1073"
"TKM","","TOTAL","ALL","2011","925"
"TKM","","TOTAL","ALL","2012","740"
"TKM","","TOTAL","ALL","2013","742"
"TUR","","TOTAL","ALL","2009","4549"
"TUR","","TOTAL","ALL","2010","4919"
"TUR","","TOTAL","ALL","2011","5042"
"TUR","","TOTAL","ALL","2012","5604"
"TUR","","TOTAL","ALL","2013","6336"
"TUR","","TOTAL","ALL","2014","6832"
"TUR","","TOTAL","ALL","2015","8328"
"TUR","","TOTAL","ALL","2016","8624"
"UKR","","TOTAL","ALL","1981","7751"
"UKR","","TOTAL","ALL","1982","7610"
"UKR","","TOTAL","ALL","1985","7522"
"UKR","","TOTAL","ALL","1986","6322"
"UKR","","TOTAL","ALL","1987","6378"
"UKR","","TOTAL","ALL","1988","6369"
"UKR","","TOTAL","ALL","1989","6037"
"UKR","","TOTAL","ALL","1990","5966"
"UKR","","TOTAL","ALL","1991","6418"
"UKR","","TOTAL","ALL","1992","6856"
"UKR","","TOTAL","ALL","1993","7543"
"UKR","","TOTAL","ALL","1994","8171"
"UKR","","TOTAL","ALL","1995","9957"
"UKR","","TOTAL","ALL","1996","10493"
"UKR","","TOTAL","ALL","1997","10569"
"UKR","","TOTAL","ALL","1998","9671"
"UKR","","TOTAL","ALL","1999","11701"
"UKR","","TOTAL","ALL","2000","12725"
"UKR","","TOTAL","ALL","2001","12818"
"UKR","","TOTAL","ALL","2002","11745"
"UKR","","TOTAL","ALL","2003","12238"
"UKR","","TOTAL","ALL","2004","12531"
"UKR","","TOTAL","ALL","2005","17245"
"UKR","","TOTAL","ALL","2006","16283"
"UKR","","TOTAL","ALL","2007","16802"
"UKR","","TOTAL","ALL","2008","17256"
"UKR","","TOTAL","ALL","2009","15137"
